Chr Gene nSNPs nSims Start Stop Test Pvalue TopSNP TopSNP-pvalue
1 "TBX19" 19 1000 168250277 168283664 24.3151616821263 0.265734265734266 "rs3820403" 0.049319707
21 "LCA5L" 7 1000 40777769 40816128 9.09251304895202 0.265734265734266 "rs2837016" 0.0541924760000001
21 "LOC388813" 11 1000 15963712 16015428 14.2208277520082 0.265734265734266 "rs12162546" 0.0534313470000002
22 "LOC54944" 2 1000 31742744 31747141 2.67983230989003 0.265734265734266 "rs9609263" 0.11928164
2 "ERCC3" 14 1000 128014865 128051752 17.5170777931608 0.265734265734266 "rs4150478" 0.055979155
2 "MOGAT1" 17 1000 223536456 223574649 21.148227555918 0.265734265734266 "rs952498" 0.0740979100000001
3 "EPHA6_1" 86 1000 96533424 97467786 101.247274275151 0.265734265734266 "rs9815585" 0.0232028090000001
3 "SYNPR-AS1" 74 1000 63409271 63535727 87.641083010367 0.265734265734266 "rs9820516" 0.0502321799999999
4 "GPR125" 40 1000 22388996 22517677 49.2462594966097 0.265734265734266 "rs17533645" 0.00641430599999998
5 "RAPGEF6" 27 1000 130759613 130970929 34.8269741195691 0.265734265734266 "rs10054414" 0.0017161426
12 "PRPF40B" 3 1000 50017196 50038452 3.85309144541985 0.266733266733267 "rs8626" 0.18990476
14 "BRF1" 8 1000 105675622 105781914 9.43416896425837 0.266733266733267 "rs3000075" 0.17132315
15 "ANP32A" 15 1000 69070874 69113261 18.6972327149432 0.266733266733267 "rs8182019" 0.0643389599999997
16 "LOC102467079" 5 1000 52119192 52132979 6.10096571286049 0.266733266733267 "rs33335" 0.0737426999999996
17 "CYTH1" 18 1000 76670128 76778424 22.8534582918286 0.266733266733267 "rs11654527" 0.03169609
19 "CYP4F2" 6 1000 15988833 16008930 8.2392402131579 0.266733266733267 "rs3093153" 0.0477641300000002
19 "TMEM38A" 11 1000 16771937 16799816 14.5790409220403 0.266733266733267 "rs7257953" 0.008766936
19 "ZNF726" 2 1000 24097683 24116769 2.76212001539407 0.266733266733267 "rs7246598" 0.21129283
1 "FMO5" 20 1000 146655883 146697230 26.5046488557213 0.266733266733267 "rs894473" 0.0297392870000001
1 "PM20D1" 5 1000 205797149 205819276 6.30398810044231 0.266733266733267 "rs7517009" 0.079177335
20 "C20orf78" 12 1000 18790371 18810839 14.8711065229095 0.266733266733267 "rs6136530" 0.0448474960000001
23 "CLDN2" 4 1000 106143393 106174091 4.89710281159738 0.266733266733267 "rs12008279" 0.056219213
23 "HPRT1" 2 1000 133594174 133634698 2.58227011847241 0.266733266733267 "rs6634993" 0.22422972
2 "MLK7-AS1" 32 1000 174062440 174146764 38.6996945087466 0.266733266733267 "rs4972533" 0.02355705
2 "SPC25" 3 1000 169727400 169746944 3.87764008883142 0.266733266733267 "rs830193" 0.0701164750000002
3 "ARHGEF3" 124 1000 56761445 57113336 144.886174176741 0.266733266733267 "rs7640115" 0.005033142
10 "PLAC9" 5 1000 81892257 81904784 6.65179184606689 0.267732267732268 "rs7094717" 0.15979323
14 "SERPINA5" 8 1000 95047705 95059457 9.82000621749782 0.267732267732268 "rs2069978" 0.0679934299999999
17 "CA10" 196 1000 49707673 50237377 228.972760201756 0.267732267732268 "rs759977" 0.00621948600000002
17 "ENGASE" 3 1000 77071018 77084685 4.00132018050487 0.267732267732268 "rs7217829" 0.13940251
17 "TNFRSF13B" 15 1000 16842397 16875402 19.7948617896474 0.267732267732268 "rs11078360" 0.00336045930000001
18 "ATP9B" 68 1000 76829396 77138282 83.6615511738196 0.267732267732268 "rs8085899" 0.0234831480000001
19 "BSG" 2 1000 571276 583493 2.56335618474879 0.267732267732268 "rs12609053" 0.124437449999999
1 "LOC100129534" 4 1000 2281852 2284100 4.9125876562588 0.267732267732268 "rs2840528" 0.12617145
22 "SBF1" 4 1000 50883430 50913464 5.19127530133349 0.267732267732268 "rs2236030" 0.0449623579999999
23 "PHF6" 4 1000 133507341 133562822 4.85906366196741 0.267732267732268 "rs10521778" 0.139843060000001
2 "ACMSD" 15 1000 135596185 135659602 16.9847970886368 0.267732267732268 "rs2166480" 0.148815049999999
2 "TTC7A" 69 1000 47143267 47303275 82.3300128878934 0.267732267732268 "rs17036033" 0.0102146
4 "FGF5" 5 1000 81187741 81212171 6.66356721253697 0.267732267732268 "rs3796605" 0.0629577699999997
6 "DEFB110" 2 1000 49976850 49989694 2.65760432343179 0.267732267732268 "rs12208740" 0.154780180000001
6 "SNAP91" 28 1000 84262604 84419127 35.1959259911919 0.267732267732268 "rs217344" 0.0409410260000001
7 "ANLN" 16 1000 36429414 36493401 19.1040332306272 0.267732267732268 "rs3801306" 0.0715002299999998
10 "BCCIP" 5 1000 127512103 127542264 6.17657018458589 0.268731268731269 "rs3781058" 0.156056400000001
11 "MRPL21" 4 1000 68658745 68671303 5.17844076205108 0.268731268731269 "rs513359" 0.18255776
12 "LOC283332" 7 1000 50302665 50305646 9.24554513204134 0.268731268731269 "rs394682" 0.144587800000001
12 "OAS1" 6 1000 113344738 113357712 7.47986654092745 0.268731268731269 "rs1131454" 0.0805747499999998
14 "ATP6V1D" 4 1000 67804580 67826720 5.0399625480898 0.268731268731269 "rs8006519" 0.13764225
14 "EAPP" 2 1000 34985134 35008943 2.49344930321527 0.268731268731269 "rs8019556" 0.183459730000001
15 "LRRC28" 33 1000 99791566 99926514 41.6823218199573 0.268731268731269 "rs11247079" 0.02587763
17 "EFCAB13" 12 1000 45401326 45518677 15.845217826631 0.268731268731269 "rs4968319" 0.0279988419999999
17 "SOX9-AS1" 14 1000 70067182 70116934 17.4625654298303 0.268731268731269 "rs2287133" 0.0714685540000006
1 "C1orf192" 2 1000 161334520 161337673 2.48898432594993 0.268731268731269 "rs16832871" 0.120425485
1 "FAF1" 36 1000 50906934 51425936 45.6944500954975 0.268731268731269 "rs12075991" 0.040155597
1 "LOC101929181" 2 1000 11669587 11673411 2.52261679574911 0.268731268731269 "rs1320984" 0.25394443
1 "NDC1" 8 1000 54231133 54304225 9.89329517577128 0.268731268731269 "rs1181156" 0.0822656900000006
2 "AGPS" 25 1000 178257470 178408564 31.9861947922925 0.268731268731269 "rs7588049" 0.0172501750000001
2 "LOC101929680" 65 1000 166938040 167158293 78.1432808825339 0.268731268731269 "rs4667872" 0.0180303730000001
2 "TMEM163" 87 1000 135213329 135476571 105.624961798544 0.268731268731269 "rs7599371" 0.0110101860000001
5 "STARD4-AS1" 82 1000 110847923 111075423 101.050146901283 0.268731268731269 "rs1457718" 0.00907315999999997
6 "HIST1H2BD" 3 1000 26158348 26171576 3.86467062658609 0.268731268731269 "rs9366639" 0.1672207
6 "LOC101929057" 8 1000 90348250 90399200 10.4681446203472 0.268731268731269 "rs9294443" 0.054528303
8 "ANXA13" 34 1000 124693033 124749647 41.9655258422019 0.268731268731269 "rs6470179" 0.016522117
8 "LAPTM4B" 38 1000 98787808 98864830 45.3193992295277 0.268731268731269 "rs7818662" 0.0744757499999997
8 "PENK" 2 1000 57353512 57359282 2.61436771390191 0.268731268731269 "rs7830683" 0.24055232
10 "RSU1" 89 1000 16632616 16859453 104.356110013362 0.26973026973027 "rs17138855" 0.00891916800000003
11 "ACCSL" 4 1000 44069530 44081527 4.66435055114564 0.26973026973027 "rs4237645" 0.0367683199999999
11 "GRIK4" 185 1000 120382464 120859513 216.62678158483 0.26973026973027 "rs6589820" 0.00072627083999999
12 "FGF6" 2 1000 4543307 4554780 2.35649171092347 0.26973026973027 "rs11611403" 0.12482112
13 "MTUS2-AS1" 2 1000 30050651 30061887 2.5631544057241 0.26973026973027 "rs4769753" 0.15506767
14 "PPP2R5E" 38 1000 63840609 64010079 48.2715425280939 0.26973026973027 "rs3783747" 0.0211041160000001
17 "COIL" 4 1000 55015560 55038411 4.92960414114803 0.26973026973027 "rs7212722" 0.08183045
17 "TIMM22" 2 1000 900356 905390 2.55238325015211 0.26973026973027 "rs2586238" 0.13574915
1 "PLA2G2E" 2 1000 20246799 20250110 2.53438758969515 0.26973026973027 "rs12410291" 0.111555069999999
5 "ZNF300P1" 5 1000 150309997 150326146 6.16710714091417 0.26973026973027 "rs6579814" 0.0846875199999997
6 "SGK1" 47 1000 134490383 134639196 56.0116801876625 0.26973026973027 "rs6569934" 0.00796225799999998
9 "MIR548H3_9" 94 1000 78118511 78338744 107.99680273865 0.26973026973027 "rs1328570" 0.0239324299999999
11 "MAML2" 164 1000 95709756 96076344 188.050387944853 0.270729270729271 "rs11021404" 0.000998196199999983
11 "STK33" 35 1000 8413412 8615836 43.9965771529518 0.270729270729271 "rs10840083" 0.0271954959999999
12 "CD27-AS1" 5 1000 6548166 6560683 6.31987024594506 0.270729270729271 "rs2286597" 0.0596913839999998
13 "PAN3" 32 1000 28712642 28869475 38.838157715542 0.270729270729271 "rs1286886" 0.0320402119999999
15 "USP50" 5 1000 50792758 50838902 6.29086625530832 0.270729270729271 "rs11857728" 0.0231897920000001
16 "NDUFAB1" 5 1000 23592334 23607639 6.35326350549418 0.270729270729271 "rs240744" 0.0350856399999998
19 "ZNF345" 7 1000 37341259 37384120 8.44837289484505 0.270729270729271 "rs510834" 0.11143185
1 "OBSCN" 38 1000 228395830 228566575 46.612038164006 0.270729270729271 "rs287610" 0.0251779019999999
20 "SEL1L2" 25 1000 13830043 13975979 32.2674398056782 0.270729270729271 "rs6079243" 0.049787644
22 "ASPHD2" 3 1000 26825279 26840978 3.69416562680124 0.270729270729271 "rs1046453" 0.10891377
23 "OPHN1" 61 1000 67262185 67653299 77.4668000990284 0.270729270729271 "rs5964670" 0.014967735
2 "ETAA1" 3 1000 67624441 67637533 3.79236221608425 0.270729270729271 "rs13036061" 0.18505113
2 "LOC101929452" 11 1000 7202857 7218011 13.398132979418 0.270729270729271 "rs10445713" 0.0677496000000002
3 "CMTM8" 70 1000 32280170 32411813 83.6684530221426 0.270729270729271 "rs17029231" 0.010990281
3 "KBTBD8" 2 1000 67048726 67061632 2.56191391176256 0.270729270729271 "rs2364281" 0.11975015
3 "UBE2E2" 82 1000 23244783 23632296 99.1728451038101 0.270729270729271 "rs11715035" 0.036970846
4 "GAK" 18 1000 843064 926178 21.8600749392164 0.270729270729271 "rs3775121" 0.014232107
5 "CNOT6" 14 1000 179921416 180005353 17.4501705416412 0.270729270729271 "rs10069" 0.037670232
5 "SREK1IP1" 8 1000 64013977 64064496 9.79592350317559 0.270729270729271 "rs10075409" 0.113661010000001
6 "LRFN2" 98 1000 40359372 40555126 109.329504558702 0.270729270729271 "rs2436759" 0.0026828607
9 "LOC389705" 11 1000 14993324 15019722 13.6701534411283 0.270729270729271 "rs1916310" 0.030456472
12 "PCED1B" 54 1000 47473385 47630446 62.8288351554256 0.271728271728272 "rs10748464" 0.0167272689999999
14 "LOC102724190" 2 1000 77535522 77542534 2.73105195488593 0.271728271728272 "rs2542012" 0.205367
14 "MDGA2" 226 1000 47308825 48144157 265.993035999585 0.271728271728272 "rs4900760" 0.00280899069999999
14 "NRDE2" 8 1000 90744397 90798481 10.3373187009239 0.271728271728272 "rs2282032" 0.0696261099999999
14 "RHOJ" 32 1000 63671101 63760230 37.4018962188313 0.271728271728272 "rs17177789" 0.0326881779999998
16 "GNAO1" 46 1000 56225250 56391356 57.1578065662584 0.271728271728272 "rs2895070" 0.015734488
16 "RPL13" 3 1000 89627064 89633237 3.75327202414797 0.271728271728272 "rs12919536" 0.137209090000001
17 "EXOC7" 6 1000 74077073 74099868 7.95639797040289 0.271728271728272 "rs2457692" 0.035270367
17 "NAGS" 2 1000 42082031 42086436 2.49144343933513 0.271728271728272 "rs640631" 0.124533000000001
1 "IARS2" 4 1000 220267454 220321383 5.15251167985807 0.271728271728272 "rs2808022" 0.0860244299999994
1 "MTOR" 31 1000 11166587 11322608 41.0917085946633 0.271728271728272 "rs41274510" 0.0018288945
2 "LOC389033" 2 1000 130680434 130691890 2.49030659237118 0.271728271728272 "rs10496681" 0.17476279
2 "PNKD" 8 1000 219135114 219211516 9.98684316633338 0.271728271728272 "rs992157" 0.0762169200000004
4 "GALNTL6" 255 1000 172734574 173961558 297.619826292714 0.271728271728272 "rs495497" 0.000754917450000015
5 "LOC729506" 44 1000 8333595 8457677 52.2233333151583 0.271728271728272 "rs4702551" 0.016082264
6 "EDN1" 9 1000 12290528 12297427 11.0603047189769 0.271728271728272 "rs10478723" 0.0628380100000002
8 "GPR124" 3 1000 37654400 37701504 3.85123525795894 0.271728271728272 "rs4976891" 0.1437077
11 "INS-IGF2" 5 1000 2150341 2182439 6.06881493978637 0.272727272727273 "rs7924316" 0.0801484199999999
11 "SLC1A2" 90 1000 35272751 35441610 108.033902287797 0.272727272727273 "rs3829280" 0.00611508870000002
12 "MMAB" 5 1000 109991520 110011358 6.13081308483163 0.272727272727273 "rs11067253" 0.0711930199999997
12 "TMEM233" 18 1000 120031263 120079363 22.5525782937249 0.272727272727273 "rs7963332" 0.04382031
13 "KLF12" 185 1000 74260148 74708066 211.479828381864 0.272727272727273 "rs9565072" 0.00633206200000003
16 "C16orf47" 3 1000 73160536 73178346 3.81903851678786 0.272727272727273 "rs13338816" 0.15156199
17 "ATP2A3" 5 1000 3827162 3867758 6.26323990664502 0.272727272727273 "rs730900" 0.0739746300000003
17 "POLR2A" 13 1000 7387697 7417935 16.0260001770902 0.272727272727273 "rs2071504" 0.0510337540000004
18 "ZNF407" 95 1000 72342918 72777628 112.31617885388 0.272727272727273 "rs11660206" 0.00697098440000001
19 "COLGALT1" 2 1000 17666510 17693965 2.53860839314848 0.272727272727273 "rs3943858" 0.131851099999999
19 "DPP9" 2 1000 4675243 4723855 2.35662750259743 0.272727272727273 "rs6510821" 0.21078718
19 "FSD1" 2 1000 4304590 4323843 2.49167034383506 0.272727272727273 "rs11669091" 0.141621469999998
1 "LAMTOR2" 2 1000 156024516 156028301 2.6810161418804 0.272727272727273 "rs6427299" 0.104149884999999
20 "MTG2" 9 1000 60758080 60777810 11.0280428946257 0.272727272727273 "rs13037893" 0.011449118
20 "PTPN1" 13 1000 49126857 49201300 15.8568480958569 0.272727272727273 "rs13045716" 0.0999018900000002
20 "VAPB" 20 1000 56964174 57026156 22.6452654749426 0.272727272727273 "rs12625788" 0.0271878110000001
5 "LOC102467147" 7 1000 55753621 55777596 8.74219916585996 0.272727272727273 "rs16885510" 0.0303455219999999
7 "SERPINE1" 2 1000 100770369 100782547 2.65989460453625 0.272727272727273 "rs1050955" 0.10938378
9 "LOC100506834" 35 1000 89563612 89616948 42.2201675357518 0.272727272727273 "rs1927077" 0.018025486
11 "OR9G4" 2 1000 56510303 56511287 2.50431793373731 0.273726273726274 "rs11228763" 0.13926108
11 "TRIM34" 10 1000 5641173 5665625 12.2874170050956 0.273726273726274 "rs904376" 0.00967168899999999
16 "CPNE7" 5 1000 89642175 89663654 6.25210114511394 0.273726273726274 "rs352935" 0.0760920349999999
16 "KNOP1" 3 1000 19717673 19729492 3.31295602851958 0.273726273726274 "rs4780822" 0.1276146
17 "LINC01152" 4 1000 70026794 70037438 5.31092902633101 0.273726273726274 "rs7219056" 0.167193669999999
19 "ZNF426" 3 1000 9638680 9649303 3.47200484180463 0.273726273726274 "rs733101" 0.20061716
1 "C1orf177" 12 1000 55271735 55307937 14.6130677969154 0.273726273726274 "rs11588319" 0.0945719199999998
1 "KIAA1522" 2 1000 33207511 33240571 2.47839298178846 0.273726273726274 "rs360490" 0.202767980000001
1 "MIR181A1HG" 23 1000 198777131 198906558 28.8685698165569 0.273726273726274 "rs1040960" 0.0141488580000001
23 "AFF2" 125 1000 147582138 148082193 152.113988900815 0.273726273726274 "rs16994895" 0.018783284
23 "BEND2" 7 1000 18181050 18239024 9.60866687793703 0.273726273726274 "rs5909418" 0.0789893599999993
3 "RAF1" 13 1000 12625099 12705700 16.2046843440854 0.273726273726274 "rs9809501" 0.0672100900000001
7 "DNAJC2" 2 1000 102952920 102985320 2.61904297946802 0.273726273726274 "rs3948710" 0.235719809999999
7 "LOC100506682" 4 1000 127116936 127125858 4.8047932210567 0.273726273726274 "rs1361953" 0.18189487
10 "PLEKHA1" 11 1000 124134093 124191871 13.6302725468336 0.274725274725275 "rs10749466" 0.0415100640000001
12 "LOC100996679" 10 1000 128571527 128602686 12.0037240159814 0.274725274725275 "rs9300280" 0.0234692080000001
19 "CLPP" 2 1000 6361462 6368915 2.5020852776919 0.274725274725275 "rs7253024" 0.1140458
1 "DNTTIP2" 3 1000 94335013 94344762 3.62616613662628 0.274725274725275 "rs2391322" 0.0811477400000003
1 "LRRC8D" 18 1000 90286572 90401989 21.3890338699208 0.274725274725275 "rs7542239" 0.00787445600000003
1 "SERBP1" 3 1000 67873492 67896123 4.20779691783579 0.274725274725275 "rs12561767" 0.133489639999999
20 "WFDC9" 8 1000 44236577 44259907 9.89683625254386 0.274725274725275 "rs1487328" 0.11707481
23 "ARMCX5-GPRASP2" 3 1000 101854275 101972661 3.8417751215852 0.274725274725275 "rs17340210" 0.10992843
2 "CDKL4" 8 1000 39405687 39456673 10.5409994390248 0.274725274725275 "rs12712633" 0.0627331899999997
3 "LOC101927394" 20 1000 7994491 8057994 25.6632477699052 0.274725274725275 "rs7624374" 0.04820737
3 "RABL3" 4 1000 120405527 120461384 5.32450462850585 0.274725274725275 "rs11714216" 0.162870510000001
6 "MDFI" 7 1000 41606194 41621982 8.68385520691527 0.274725274725275 "rs2268410" 0.0639131700000001
9 "SPATA6L" 35 1000 4598315 4666674 42.3931657210895 0.274725274725275 "rs3739641" 0.022744037
12 "SCN8A" 41 1000 51985019 52206648 48.703823775776 0.275724275724276 "rs7300982" 0.018198082
15 "RHCG" 6 1000 90014639 90039844 7.16198148028395 0.275724275724276 "rs2075834" 0.111506529999999
16 "STUB1" 2 1000 730114 732768 2.64390931113037 0.275724275724276 "rs1046112" 0.125566450000002
17 "PGAP3" 5 1000 37827374 37844323 5.26452898530629 0.275724275724276 "rs2941504" 0.18440504
18 "ZCCHC2" 17 1000 60190657 60245818 21.0180214650335 0.275724275724276 "rs2048793" 0.018094672
19 "FZR1" 3 1000 3506294 3536755 3.83449657728403 0.275724275724276 "rs10420193" 0.0526719000000002
1 "AKR1A1" 2 1000 46016454 46035723 2.45060098939467 0.275724275724276 "rs2993263" 0.17195156
1 "FAIM3" 3 1000 207076630 207095378 3.69302026444378 0.275724275724276 "rs3748669" 0.15542445
20 "LINC00652" 2 1000 18768614 18775228 2.30138914436974 0.275724275724276 "rs859033" 0.260438
21 "SLC37A1" 32 1000 43919741 44001550 40.4169375871327 0.275724275724276 "rs928884" 0.0581046829999998
2 "LOC101929567" 11 1000 8699962 8723922 13.4480172575899 0.275724275724276 "rs6759554" 0.017136557
4 "ARHGAP10" 68 1000 148653452 148993927 77.0569446207754 0.275724275724276 "rs1469865" 0.040757556
5 "C1QTNF3-AMACR" 32 1000 33987090 34124633 39.5962987859827 0.275724275724276 "rs840390" 0.0296431500000001
5 "C5orf63" 9 1000 126378249 126409184 11.7654789737652 0.275724275724276 "rs10519920" 0.0705056639999998
6 "GJA1" 2 1000 121756722 121770890 2.52009197192295 0.275724275724276 "rs3805787" 0.130107180000002
9 "KIAA1432" 26 1000 5629118 5776556 30.1150281579168 0.275724275724276 "rs4348560" 0.0346126400000001
9 "LOC100506422" 18 1000 26066672 26118406 22.2813426953701 0.275724275724276 "rs4978040" 0.0451127299999999
10 "TSPAN14" 15 1000 82214037 82282391 18.401339621353 0.276723276723277 "rs4934284" 0.0018844923
11 "ROBO4" 5 1000 124754113 124767831 6.64238200412934 0.276723276723277 "rs12823" 0.10349494
12 "LOC101927058" 10 1000 43009304 43040300 12.7422935636735 0.276723276723277 "rs10880333" 0.0910470040000003
14 "TM9SF1" 2 1000 24658348 24664942 2.67090886489435 0.276723276723277 "rs2281704" 0.22378291
15 "ARIH1" 6 1000 72766666 72878896 7.14144051362692 0.276723276723277 "rs12904334" 0.0952509339999993
16 "CCDC79" 5 1000 66788878 66835523 5.75219753497782 0.276723276723277 "rs16956948" 0.14836375
19 "LOC101928517" 10 1000 51656179 51685222 12.995234333569 0.276723276723277 "rs273654" 0.0619028879999998
1 "KIF17" 16 1000 20990506 21044510 19.55368820392 0.276723276723277 "rs12026680" 0.0347375500000001
1 "TEX35" 9 1000 178482211 178492635 11.42335275836 0.276723276723277 "rs12076608" 0.0503226740000001
1 "TMEM53" 3 1000 45119500 45140099 3.87705552478957 0.276723276723277 "rs41468751" 0.15867884
22 "TTLL1" 15 1000 43435522 43485434 19.7981039832564 0.276723276723277 "rs6003029" 0.11390172
2 "KIAA1211L" 32 1000 99410308 99552684 39.2580695255879 0.276723276723277 "rs12464134" 0.028754653
2 "LINC01107" 12 1000 239419330 239464140 15.2660369396112 0.276723276723277 "rs11888775" 0.109429510000001
2 "SMC6" 13 1000 17845078 17935096 15.6359692739264 0.276723276723277 "rs6761104" 0.028415978
3 "SENP2" 5 1000 185304030 185348885 5.88573453467152 0.276723276723277 "rs6791954" 0.13567805
4 "TRMT44" 10 1000 8442531 8478282 12.1566501801443 0.276723276723277 "rs6855235" 0.0276294629999999
5 "RNU5D-1" 61 1000 80501462 80746718 70.1081782424514 0.276723276723277 "rs3805725" 0.01443284
